id,name,img_src,address,tel,web,description
110,杉能舎麦酒工房,http://www.beer365.net/cache/50e55c59e90304f1c4b527879253353a.jpg,日本 福岡県福岡市西区元岡1442,092-806-1186,http://www.suginoya.co.jp/,"浜地酒造は明治三年創業、140年の歴史を刻んだ博多の造り酒屋です。
浜地酒造を代表する「杉能舎（すぎのや）」は、全国清酒鑑評会等で数々の賞を受賞し、博多の銘酒蔵として現在に至っております。

浜地酒造の初代、濱地新九郎は無類の芸事好きで、ある時、福岡城で行われた薪能にいたく心酔し、翌日酒蔵の裏山から杉の大木を切り出し、杉の舞台を作りました。本来、能舞台には桧を使用するわけですが、それを探す時間も惜しむくらいの芸事好きだったということです。
そのようないきさつで「杉能舎」・・・杉の能舞台のある家と呼ばれるようになりました。
初代 新九郎の遊び心と酒造りに対するひたむきな心を忘れずに、原料米の一粒一粒までも厳しい目をむけ、愛情と真心を注いで仕込んでおります。
そして今も昔も変わる事無い、酒造りの情熱で醸した酒を楽しんで頂けると幸いです。
(オフィシャルサイトより)"
111,LOST COAST BREWERY,http://www.beer365.net/cache/82cd11ee6ba69db943c3dc20dcc8f31b.jpg,"アメリカ合衆国 617 4th Street, Eureka, California",707-445-4480,http://www.lostcoast.com/,"1990年に二人の女性によって設立されたブルワリー。
男性オーナーが多いクラフトビールの世界で、非常に珍しい女性二人がオーナーのブルワリー。アメリカでも有数のブルワリーで2012年には、アメリカで38番目に醸造量が多いブルワリーとなった。"
112,ROGUE ALES,http://www.beer365.net/cache/7edddda1ba12b79176f9d717a2f8f3ab.png,"アメリカ合衆国 2320 OSU Drive Newport, Oregon, USA",+1-541-867-3660,http://www.rogue.com/,"1989年にアメリカ西海岸・オレゴン州のニューポートで誕生した“ローグビール”。少量生産の手作りビールとして、アメリカ国内はもとより、広くヨーロッパ、日本など世界のビール好きにその銘柄と味は知れ渡っています。「グレイト・アメリンカン・ビア・フェスティヴァル」でたくさんのメダルを受賞していることからも、“ローグビール”のおいしさは証明済み。その特色ある味わい深いビールをえぞ麦酒株式会社が直輸入で、日本の皆様にお届けします!!
(輸入元: えぞ麦酒株式会社より)"
113,ジャパンプレミアムブリュー株式会社,http://www.beer365.net/cache/4a5ae66c97f3e368ba46cf036302f884.png,日本 東京都渋谷区恵比寿4-20-1ガーデンプレイス内,,http://www.craftlabel.jp/,"サッポロビールの100%子会社。
サッポロビールがクラフトビール事業を立ち上げ、設立した会社である。"
114,サッポロビール株式会社,http://www.beer365.net/cache/e44f1c4766664bc15bf5f166ab4fabc5.jpg,日本 東京都渋谷区恵比寿4-20-1恵比寿ガーデンプレイス内,,http://www.sapporobeer.jp/index.html,"1876年に醸造所の建設から始まります。
1906年に札幌麦酒、日本麦酒、大阪麦酒(旭ビール)の3社が合併し、当時のビール業界のシェア7割を誇る大日本麦酒株式会社を発足させました。
1949年に過度経済力集中排除法により、日本麦酒と朝日麦酒の2社に大日本麦酒株式会社が分割されました。日本麦酒は『サッポロ』と『ヱビス』の商標を受け継ぎましたが、使用せず『ニッポンビール』としてスタート。
多くの消費者の声から1964年にサッポロビール株式会社へ名前を変更し、「サッポロビール」を復活させました。
1971年には、「ヱビスビール」も復活し、現在ではビール以外に発泡酒や洋酒なども販売しています。"
115,アサヒグループホールディングス株式会社,http://www.beer365.net/cache/dfccda96d6e35d46d8f38f9e44a667e0.jpg,日本 東京都墨田区吾妻橋1-23-1,,http://www.asahibeer.co.jp/,"1889年に朝日麦酒の前身である大阪麦酒会社を設立。1892年に「アサヒビール」が販売開始。1900年に日本初のびん入り生ビール「アサヒ生ビール」を発売。
現在は、ビール以外にも洋酒、焼酎、ソフトドリンクなども提供している日本の大手ビール会社である。"
116,ANHEUSER-BUSCH INBEV,http://www.beer365.net/cache/10380200e4184c3d516f3a27d6fb96dd.png,"アメリカ合衆国 One Busch Place St. Louis, Missouri, USA",+1-800-342-5283,http://www.ab-inbev.com/,"1852年にアメリカ、セントルイス で設立されたアンハイザーアンドカンパニーブルワリーが原点となる。
現在は世界のビール業界で最も売上を上げている企業として知られている。"
117,ストレンジブルーイング,http://www.beer365.net/cache/1a25b24bb54ede998eb1f2b51fa8bd2f.jpg,日本 新潟県南魚沼市黒土新田79-5,025-775-7333,http://www.lares.dti.ne.jp/~ppy/Brewery1.htm,"麦酒倶楽部POPEYE直営のブルワリー。
小規模醸造の強みを生かし高品質のビール造りを目指しています。
ストレンジ　ブルーイングでは醸造の要となる酵母を自家培養しています。
麦酒倶楽部ポパイでお飲みいただけます。
(オフィシャルサイトより)"
118,株式会社ビアスタイル21,http://www.beer365.net/cache/387a84bdfe5642c888a12854757a7dbe.gif,日本 東京都小金井市本町1-18-5村松ビル7F,,http://www.beerstyle21.co.jp/index.html,"「ガージェリー」を醸造しているブルワリー。
設立当初は、キリンビール株式会社の社内ベンチャーでしたが、2007年10月1日に独立。"
119,所沢ビール,http://www.beer365.net/cache/fc59d75b0d49cf68460d18ccc1cceffd.png,日本 埼玉県所沢市北原町866-17,04-2992-0501,http://www.bellbeer.com/tbc/,"市内飲食店を通じて参加した会員（地元住民）が、飲食店や農家とともに畑に出て、自らビール麦を栽培し、自ら味わうという取り組み。
(オフィシャルFacebookページより)"
120,みんなのHAWAIIANS,http://www.beer365.net/cache/78c9e50819c29779fd6220a5dac82f74.png,日本 静岡県伊豆の国市田京195-2,0558-76-3355,http://izubeer-hawaiians.com/,"IZU・WORLD　みんなのHAWAIIANS内に醸造所を設立。
2010年より「伊豆の国ビール」を醸造。"
121,うしとらブルワリー,http://www.beer365.net/cache/3403cecffe3d674eda8ef8da37b9e5e3.jpg,日本 栃木県下野市笹原142-3,0285-39-7300,https://www.facebook.com/ushitorabrewery/info?tab=page_info,"下北沢にあるビールバー「うしとら」がビールブルワリーを設立。
元COEDOの醸造主任ウエタケヒロミを迎えて、2014年から醸造開始。"
122,郡上八幡麦酒 こぼこぼ,http://www.beer365.net/cache/92d42b631164839fb62a93a342377ced.jpg,日本 岐阜県郡上市八幡町新町939番地　町家玄麟1階,,http://gujo-beer.com/,"水と踊りの町“郡上八幡”のクラフトビール醸造所
古い町家の地下室で発酵・熟成したエールビールを無ろ過でご提供
(公式ページより)"
123,一乗寺ブリュワリー,http://www.beer365.net/cache/0daad98ae7bf300ff7d3be445fe09a5c.png,日本 京都府京都市左京区一乗寺出口町10-1,075-702-2002,http://www.ichijoji-brewery.com/,"重い精神障害をもった人であっても, 地域社会の中で自分らしい生活を実現・維持できるよう包括的な訪問型支援を提供するACTと呼ばれる新しい医療（ACT-K）を日本で初めて実践した医師・高木俊介が、将来的には在宅で暮らす精神障害者の雇用の場とする目標をかがげて醸造所を開業しました。
醸造許可がおりるまで2年以上の歳月がかかったが、2011年6月21日にようやく認可がおりました。日本酒の酒造会社以外で地ビールを製造するのは京都府内では初めてのこととなります。"
124,キリン株式会社,http://www.beer365.net/cache/195f08034c1d0cb3a70d6087df32268f.png,日本 東京都中野区中野4-10-2 中野セントラルパークサウス,03-6837-7001,http://www.kirin.co.jp/,"1870年ウィリアム・コープランが横浜で「スプリング・バレー・ブルワリー」を設立し、日本で初めて大衆向けビールの醸造・販売を行った。このブルワリーがキリンの起源とされている。
現在では、ビールだけでなく、ソフトドリンク、洋酒なども製造販売している。
2015年からはクラフトビール事業にも力を入れ、起源とされている「スプリング・バレー・ブルワリー」の名前を復活させ、製造販売を行っている。"
